year,episode_number,title,airdate,rating,total_votes,desc
2014,638,Ichigeki Hissatsu! Kyoui no King Punch,30 Mar. 2014,8.0,(561),"With Hack defeated and the remaining fighters reduced to 24, the battle royale is nearly over. Bellamy faces off Bartolomeo while at the same time Blue Gilly defeats Ricky."
2014,639,Tougyo Shuurai! Shi no Tekkyou o Toppa Seyo,6 Apr. 2014,7.8,(530),"Bartolomeo wins block B. Law, Usopp and Robin prepare to cross the bridge but are attacked by a school of Fighting Fish."
2014,640,Bouken! Yousei no Shima Green Bit,13 Apr. 2014,7.4,(406),"Upon their arrival to Green Bit, the group discovers a Marine ship that crashed and believed that the Marines had landed on the island. Robin and Usopp begin to scout the island as Law takes Caesar to the meeting point."
2014,641,Shirarezaru Sekai Tontatta Oukoku,20 Apr. 2014,7.5,(412),"Robin found herself captured by dwarves after they knocked her and Usopp unconscious. At the Colosseum, the C block battle royale has started, and Luffy is excited to win this for the prize."
2014,642,Seiki no Bouryaku: Doflamingo Ugoku,27 Apr. 2014,8.4,(830),"Sanji learns the truth about what happens before their arrival in Dressrosa and warns Law to get out of Green Bit. Unfortunately, it was too late as the Marines, Issho, and Doflamingo get to the exchange point as well."
2014,643,Tenchi Yurugasu! Taishou Fujitora no Jitsuryoku,4 May 2014,8.4,(843),"Admiral Issho and Donquixote Doflamingo prepare to fight Trafalgar Law, who is trying to stall them long enough for the Straw Hat Pirates to accomplish their missions. In the Colosseum, Luffy tames the Fighting Bull."
2014,644,Ikari no Ichigeki! Kyojin vs Lucy,11 May 2014,8.0,(547),The Straw Hat Pirates on-board the Thousand Sunny find themselves in a predicament as they are under attack by the Donquixote Pirates lead by Giolla who transformed the crew as well as the ship into abstract art.
2014,645,Hakai-hou Sakuretsu! Lucy Kikiippatsu,18 May 2014,7.5,(405),The battle Colosseum heats up as more fighters continue to drop one after another and the strongest and most infamous fighters begin to face each other.
2014,646,Densetsu no Kaizoku - Don Chinjao!,25 May 2014,9.0,"(1,428)","The final two competitors of Block C, Lucy (Luffy) and Don Chinjao clash with conquerors Haki."
2014,647,Hikari to Kage - Dressrosa ni Hisomu Yami!,1 Jun. 2014,7.7,(406),Sanji and Kin'emon are watching Luffy's fight while observing in disguise the numerous marines surrounding the Colosseum waiting to arrest any criminal that exits the stadium.
2014,648,Shutsugeki - Densetsu no Hero Usoland,8 Jun. 2014,7.6,(400),"Usopp, Robin and their dwarf allies are preparing for battle with the Donquixote Pirates to rescue their 500 captured dwarf comrades."
2014,649,Gekisen Kecchaku! Lucy VS Chinjao!,15 Jun. 2014,8.4,(834),Luffy's battle with Chinjao rages forward as they both use Busoshoku Haki in the ongoing fight.
2014,650,Luffy to Shukumei no Ken Toushi Rebecca,22 Jun. 2014,7.9,(539),"As Luffy leaves the ring after winning Block C of the tournament, he is attacked by Cavendish. Bartolomeo reveals his connection to Luffy, and Chinjao attempts to thank Luffy for restoring his head."
2014,651,Mamorinuku! Rebecca to Omocha no Heitai,29 Jun. 2014,8.0,(536),Rebbecca's mother leaves her in the Flower Field to go back to town and bring back foot but is killed in the process. The Thunder Soldier carries her mother back and promising that he will protect her forever.
2014,652,Saigo no Chou Gekisen Ku - D Block Kaisen,6 Jul. 2014,7.6,(398),"Block D begins their battle in the Corrida Colosseum. As Rebecca enters the arena, she is taunted by the crowd."
2014,653,Kessen! Joura vs Mugiwara no Ichimi,13 Jul. 2014,7.5,(397),"At Green Bit, Doflamingo reveals the founding of the World Government and informs Law that the royal family that ruled Dressrosa before the Riku Family was the Donquixote Family."
2014,654,Yoshiken! Hakuba no Cavendish,20 Jul. 2014,7.9,(531),"In the Corrida Colosseum, the battle of Block D continues as Cavendish and Rebecca defeat several opponents."
2014,655,Dai Kessen! Sanji VS Doflamingo,3 Aug. 2014,8.4,(883),"Sanji attacks Doflamingo but is defeated and saved by Law who brings him back to the Thousand Sunny. With Caesar Clown back in their control, Law orders the Straw Hats to head to Zou immediately."
2014,656,Rebecca no Shi no Ken! Haisui no Kenbu,10 Aug. 2014,7.8,(517),Trafalgar Law and Donquixote Doflamingo begin their duel with a bang on the iron bridge while the escaped Straw Hats are already on their way to Zou.
2014,657,Saikyou no Senshi! Logan vs Rebecca,17 Aug. 2014,7.6,(396),"Bartolomeo searches for Luffy while he stumbles upon the infirmary with the losers of Block C. In the Colosseum, the crowd continues taunting the talented Rebecca."
2014,658,Shougeki! Omocha no Heitai no Shoutai!,24 Aug. 2014,7.9,(525),"After some conversation, Ricky reveals himself to be Riku Doldo III, the former king of Dressrosa and Rebecca's grandfather. In the flower fields, Gancho reveals the cruelty of the Donquixote Family from 800 years ago."
2014,659,Senritsu no Kako! Dressrosa no Himitsu,31 Aug. 2014,8.1,(578),"While the fight for block D continues, Thunder Soldier explains to the Straw Hat Pirates how King Riku lost the throne and respect of Dressrosa."
2014,660,Akumu! Dressrosa Higeki no Ichiya,7 Sep. 2014,8.2,(582),"While Doflamingo continues to control Riku Doldo III, his subordinates manage to take control of the castle with the help of an inside spy, who also took princess Viola hostage."
2014,661,Shichibukai Taiketsu Law VS Doflamingo,14 Sep. 2014,9.1,"(1,440)","While Admiral Fujitora arrives at the shores of Dressrosa, there is a big ruckus in the city, with explosions and buildings being cut in half. Doflamingo finishes his fight with Law, shooting him three times."
2014,662,Ryouyuu Aimamieru! Mugiwara to Ten Yasha,21 Sep. 2014,9.1,"(1,424)",Admiral Fujitora and the Marines prevent Zoro from saving Law. A mysterious figure appears in the Colosseum.
2014,663,Luffy Kyougaku: Ace no Ishi o Tsugu Otoko,28 Sep. 2014,9.4,"(2,063)","Bartolomeo saves Bellamy from Dellinger who is called to guard the Toy House. Thunder Soldiers explains ""Operation SOP"". As Luffy looks for the Colosseum's exit, he is approached by Sabo."
2014,664,SOP Sakusen Kaishi: Usoland Totsugeki,5 Oct. 2014,7.7,(401),"At the Flower Field, the Dwarf army and the Straw Hats begin to move out, with Franky taking the front entrance via the toy house while the rest of the army take the secret underground tunnel that leads to the harbor."
2014,665,Atsuki Omoi - Rebecca vs. Suleiman,12 Oct. 2014,7.6,(392),The Colosseum D block battle is almost over with nearly 30 fighters remaining with Rebecca among them.
2014,666,Shousha Kettei!? D Block Shougeki no Ketsumatsu,19 Oct. 2014,7.9,(514),"The last standing fighter is revealed to be Rebecca, making her the winner, much to the dissatisfaction of the disbelieving audience."
2014,667,Taishou no Ketsudan - Fujitora vs. Doflamingo,26 Oct. 2014,7.9,(538),"Viola shows Luffy's group a secret emergency lift, and the group boards it. In the Toy House, the battle between Franky and Senor Pink rages on, but they are then interrupted by the Marines."
2014,668,Kesshou Kaishi: Eiyuu Diamante Toujou,2 Nov. 2014,7.8,(516),"The contenders of the final round, Burgess, Bartolomeo, Lucy, Rebecca, and Diamante make their way in the Colosseum. Doflamingo questions why Luffy is in the tower when he should be in the Colosseum."
2014,669,Ugoku Shiro! Saikou Kanbu Pica Shutsugen,9 Nov. 2014,7.7,(510),"Luffy, Zoro and Viola make their way up the castle where they encounter Pica. At the Toy House, the Marines continue attacking Franky."
2014,670,Ryuu no Tsume Sakuretsu! Lucy Kyoui no Ichigeki!,16 Nov. 2014,8.0,(564),"Leo prepares to plant the Tatababasco grape in Sugar's bowl. Meanwhile, Kin'emon disguises himself to elude the Donquixote Pirates while Zoro has Luffy and Viola move on while he fights Pica."
2014,671,Tatou Sugar: Kodomo no Heitai Totsugeki!,23 Nov. 2014,7.8,(506),"Zoro's battle with Pica continues as Luffy and Viola move forward. Meanwhile, the tower elevator makes it to the palace first floor as Lao G continues to attack Thunder Soldier."
2014,672,Saigo no Hikari: Warera ga Taichou no Himitsu!,30 Nov. 2014,7.9,(523),"While the situation of the rebellion is getting more and more critical, Leo reveals to Usopp an important secret about their captain and the reason why their plan must not fail."
2014,673,Panku Ningen: Gladius Dai Bakuhatsu!,7 Dec. 2014,7.8,(503),"Thunder Soldier, Kabu and Rampo progress through the castle. In the trading port, Leo tries once again to poison Sugar but her toys attack him and the dwarf army."
2014,674,Usotsuki Usoland Tousouchuu!,14 Dec. 2014,8.0,(573),"Usopp gives up on running and decides to fight for the dwarf army, attacking Trebol with a Shuriken Star."
2014,675,Unmei no Deai: Kyros to Riku Ou,21 Dec. 2014,8.4,(818),"Usopp faces Trebol, the Thunder Soldier recalls his time as Kyros. After much time as a gladiator, Kyros manages to become King Riku's captain of his guard and later marries his eldest daughter Scarlett and they together conceive Rebecca."
2014,676,Sakusen Shippai! Eiyuu Usoland Shisu!?,28 Dec. 2014,8.5,(863),"Ten years ago, when Dressrosa is attacked by the Donquixote Pirates, Kyros rushes to the palace to see what's happening. He is ambushed by the pirates and chained to the ground as Doflamingo presents himself."
2015,677,Densetsu Fukkatsu! Kyros Konshin no Ichigeki,11 Jan. 2015,9.3,"(1,589)","As an unconscious Sugar falls to the ground, the toys in Dressrosa begin reverting to their human forms, to the shock of the humans around them. Meanwhile, Kyros, finishes what he started 10 years ago by cutting off Doflamingo's head."
2015,678,Kaken Sakuretsu! Fukkatsu Meramera no Mi no Chikara,18 Jan. 2015,9.3,"(1,623)",The final Colosseum round continues as Rebecca finally remembers her father. Sabo destroys the Colosseum with his Dragon Claw Fists before leaping at the Fighting Fish bearing the Mera Mera no Mi.
2015,679,Sassou Toujou: Kakumeigun Sanbou Souchou Sabo!,25 Jan. 2015,8.5,(844),"The mysterious 'Lucy' finally reveals his identity, while chaos continues at the trade port and in all of Dressrosa."
2015,680,Akuma no Wana: Dressrosa Senmetsu Sakusen,1 Feb. 2015,8.6,(866),"Doflamingo unleashes his Birdcage, sealing the entire island in strings. The strings then latch onto people and take control of them, forcing them to attack each other."
2015,681,Go-oku no Otoko: Nerawareta Usoland!,8 Feb. 2015,8.1,(576),"As citizens and Marines are forced to attack each other in the streets of Dressrosa, Doflamingo reveals to the island a hit list on the Straw Hat Pirates and their allies."
2015,682,Tekijin Toppa: Luffy Zoro Hangeki Kaishi,15 Feb. 2015,7.7,(404),Sabo and Koala separate from Nico Robin's group and head in separate directions as Robin decides to move toward the palace.
2015,683,Daichi Meidou: Hakai Kami Kyoudai Pica Kourin,1 Mar. 2015,8.0,(565),"Luffy and Zoro face off against Fujitora to get to Doflamingo. At the palace, Pica wishes to take the enemies out alone, but his high-pitched voice causes some of the subordinates to giggle, resulting in their deaths."
2015,684,Daishuuketsu! Luffy to Kyouaku Senshi Gundan,15 Mar. 2015,7.8,(526),Luffy and Law survive Pica's punch and are found by the fighters from the Colosseum. They all fight over who will kill Doflamingo and then join up together to begin the fight against Pica.
2015,685,Kaishingeki! Luffy Gundan vs Pica!,22 Mar. 2015,8.1,(579),"After destroying Pica's arm, Chinjao and Elizabello II along with other Colosseum fighters proceed to decimate Doflamingo's soldiers."
2015,686,Shougeki Kokuhaku! Law Atsuki Tamashii no Chikai!,29 Mar. 2015,8.0,(562),Law reveals what happened 13 years ago. Robin's group reaches Viola and Doldo's location and plan their next plan.
2015,687,Daigekitotsu! Sanbou Souchou Sabo vs Taishou Fujitora,5 Apr. 2015,8.6,(920),Luffy's group reaches the first level of the castle while the Marines and Fujitora are held off by Sabo who easily overwhelms Vice Admiral Bastille.
2015,688,Zettaizetsumei: Wana ni Kakatta Luffy!,12 Apr. 2015,7.8,(533),"At the plateau, Bartolomeo, Robin and Rebecca continue travelling to the flower field with the aid of Leo's beetles. Back in the tunnel, Luffy and Law get caught in a trap."
2015,689,Daidasshutsu! Luffy Kishikaisei no Elephant Gun,19 Apr. 2015,7.9,(558),Doflamingo's ambush for Luffy and Law is cut short when he is skewered by Abdullah and Jeet only to be exposed as another string clone. The two captains then learn how Kelly Funk betrayed them only to be betrayed by Doflamingo in return.
2015,690,Kyoudousensen: Luffy Shouri e no Toppakou,26 Apr. 2015,7.5,(410),"The Colosseum fighters are struggling against the elite officers while Cavendish offers Luffy and Law a ride to the palace. Kyros joins Luffy's party, and they arrive at the battle taking place in the palace's plateau."
2015,691,Futarime no Samurai: Yuudachi Kanjuurou Toujou,3 May 2015,7.6,(403),"At the new palace tower, the Colosseum fighters are still clashing with the Donquixote Pirates allowing Luffy, Law, Kyros and Cavendish to escape towards the third level in order to reach level four."
2015,692,Funtou to no Pica: Zoro Ichi Todome no Ichigeki,10 May 2015,8.3,(843),"Zoro continues his duel with Pica allowing Robin's group to advance. At the SMILE factory, the dwarf army continues their revolt."
2015,693,Kobito no Hime: Toraware no Mansherry,17 May 2015,7.4,(406),"Having fooled Senor Pink, Franky arrives at the SMILE factory. Kin'emon and Kanjuro arrive at Viola's location."
2015,694,Fujimi! Kyoufu no Atamawari Ningyou Gundan,24 May 2015,7.4,(404),"Viola discovers Mansherry's whereabouts and sends the info to Leo. Meanwhile, Luffy's group fight against the giant nutcrackers."
2015,695,Inochi Kakete! Luffy wa Shouri no Kirifuda,31 May 2015,8.1,(569),Rebecca reaches the flower field. Leo and Kabu leave to rescue Mansherry. Sabo continues his fight with Fujitora.
2015,696,Namida no Saikai: Rebecca to Kyros,7 Jun. 2015,8.5,(874),"Luffy and Law reach the flower field and continue towards the palace. However, Sugar is heading for them, eager to turn the two into toys and gain revenge."
2015,697,Ichigeki Hissatsu: Dressrosa o Sukuu Otoko,14 Jun. 2015,9.2,"(1,440)","Usopp, with the help of Violet, aims at Sugar intending to take her down before she turns Luffy and Law into toys."
2015,698,Ikari Bakuhatsu: Luffy Law Saikyou no Hisaku,21 Jun. 2015,9.4,"(1,812)",The battle between Robin's group and the nutcracker army comes to a stop as the toys revert into their human selves due to Sugar being knocked unconscious again. Luffy and Law begin their fight with Doflamingo.
2015,699,Kedakaki Ichizoku! Doflamingo no Shoutai!,28 Jun. 2015,9.2,"(1,426)","Doflamingo recovers from Luffy's Red Hawk and continues his fight with him and Law. Sabo and Fujitora end their fight, calling it a draw."
2015,700,Kyuukyoku no Chikara: Op-Op no Jitsu no Himitsu!,5 Jul. 2015,9.0,"(1,363)",The Marines are having difficulty maintaining order in the streets of Dressrosa as they deal with rampaging animals and pillaging pirates as well as the absence of Admiral Fujitora.
